user_id,signup_date,cohort_month,plan,industry,acquisition_source,funnel_stage,logins_per_month,features_used,support_tickets,session_duration,monthly_revenue,days_to_convert,is_converted,is_churned
2910,2024-02-22 02:13:06.554621848,2024-02,Free Trial,Retail,Paid Ad,Active,1,5,6,26.2,0,0,0,0
2911,2024-02-22 07:27:43.865546216,2024-02,Free Trial,Technology,Paid Ad,Onboarded,24,1,3,20.2,0,0,0,0
2912,2024-02-22 12:42:21.176470584,2024-02,Pro,Technology,Email Campaign,Converted,36,7,7,24.5,99,40,1,0
2913,2024-02-22 17:56:58.487394952,2024-02,Enterprise,Retail,Organic,Converted,25,1,5,27.3,299,77,1,0
2914,2024-02-22 23:11:35.798319328,2024-02,Free Trial,Retail,Organic,Trial,36,4,6,6.3,0,0,0,0
2915,2024-02-23 04:26:13.109243696,2024-02,Free Trial,Healthcare,Organic,Active,31,6,7,30.9,0,0,0,0
2916,2024-02-23 09:40:50.420168064,2024-02,Pro,Healthcare,Organic,Active,31,1,6,30.7,0,0,0,0
2917,2024-02-23 14:55:27.731092432,2024-02,Pro,Healthcare,Paid Ad,Converted,2,7,7,36.1,99,68,1,0
2918,2024-02-23 20:10:05.042016800,2024-02,Basic,Technology,Email Campaign,Active,19,10,0,23.0,0,0,0,0
2919,2024-02-24 01:24:42.352941176,2024-02,Free Trial,Technology,Referral,Active,12,7,4,37.6,0,0,0,0
2920,2024-02-24 06:39:19.663865544,2024-02,Free Trial,Technology,Paid Ad,Active,10,3,2,52.9,0,0,0,0
2921,2024-02-24 11:53:56.974789912,2024-02,Basic,Technology,Email Campaign,Churned,31,4,1,57.4,0,0,0,1
2922,2024-02-24 17:08:34.285714280,2024-02,Free Trial,Education,Organic,Active,22,6,1,35.8,0,0,0,0
2923,2024-02-24 22:23:11.596638648,2024-02,Basic,Retail,Organic,Converted,23,11,4,4.5,49,74,1,0
2924,2024-02-25 03:37:48.907563024,2024-02,Free Trial,Retail,Referral,Active,23,7,5,58.2,0,0,0,0
2925,2024-02-25 08:52:26.218487392,2024-02,Pro,Technology,Referral,Churned,15,4,5,42.9,0,0,0,1
2926,2024-02-25 14:07:03.529411760,2024-02,Free Trial,Healthcare,Organic,Converted,26,10,5,21.5,29,89,1,0
2927,2024-02-25 19:21:40.840336128,2024-02,Basic,Technology,Paid Ad,Active,3,11,2,10.5,0,0,0,0
2928,2024-02-26 00:36:18.151260504,2024-02,Basic,Technology,Referral,Churned,23,9,6,10.3,0,0,0,1
2929,2024-02-26 05:50:55.462184872,2024-02,Basic,Technology,Referral,Converted,20,9,1,11.7,49,76,1,0
2930,2024-02-26 11:05:32.773109240,2024-02,Free Trial,Finance,Referral,Churned,40,9,4,4.6,0,0,0,1
2931,2024-02-26 16:20:10.084033608,2024-02,Basic,Retail,Paid Ad,Churned,39,10,5,54.3,0,0,0,1
2932,2024-02-26 21:34:47.394957976,2024-02,Basic,Healthcare,Organic,Active,8,6,3,33.4,0,0,0,0
2933,2024-02-27 02:49:24.705882352,2024-02,Basic,Healthcare,Paid Ad,Converted,18,2,0,42.6,49,79,1,0
2934,2024-02-27 08:04:02.016806720,2024-02,Basic,Education,Organic,Active,41,2,2,50.0,0,0,0,0
2935,2024-02-27 13:18:39.327731088,2024-02,Basic,Technology,Email Campaign,Active,6,11,7,47.9,0,0,0,0
2936,2024-02-27 18:33:16.638655456,2024-02,Pro,Technology,Paid Ad,Converted,27,4,5,53.2,99,22,1,0
2937,2024-02-27 23:47:53.949579832,2024-02,Free Trial,Technology,Paid Ad,Converted,36,9,1,58.1,29,88,1,0
2938,2024-02-28 05:02:31.260504200,2024-02,Pro,Finance,Social Media,Converted,15,3,0,27.5,99,24,1,0
2939,2024-02-28 10:17:08.571428568,2024-02,Basic,Education,Paid Ad,Onboarded,37,6,4,57.1,0,0,0,0
2940,2024-02-28 15:31:45.882352936,2024-02,Free Trial,Technology,Paid Ad,Converted,5,2,5,44.0,29,49,1,0
2941,2024-02-28 20:46:23.193277304,2024-02,Free Trial,Finance,Social Media,Onboarded,39,1,1,6.1,0,0,0,0
2942,2024-02-29 02:01:00.504201680,2024-02,Free Trial,Finance,Social Media,Trial,9,5,0,41.5,0,0,0,0
2943,2024-02-29 07:15:37.815126048,2024-02,Pro,Technology,Referral,Converted,7,8,3,41.8,99,52,1,0
2944,2024-02-29 12:30:15.126050416,2024-02,Pro,Healthcare,Organic,Converted,41,10,2,54.5,99,67,1,0
2945,2024-02-29 17:44:52.436974784,2024-02,Pro,Healthcare,Referral,Converted,20,10,4,23.6,99,24,1,0
2946,2024-02-29 22:59:29.747899160,2024-02,Basic,Education,Social Media,Onboarded,10,2,7,35.9,0,0,0,0
2947,2024-03-01 04:14:07.058823528,2024-03,Free Trial,Technology,Organic,Churned,26,10,1,2.7,0,0,0,1
2948,2024-03-01 09:28:44.369747896,2024-03,Free Trial,Finance,Organic,Converted,4,9,6,21.3,29,84,1,0
2949,2024-03-01 14:43:21.680672264,2024-03,Free Trial,Technology,Social Media,Onboarded,38,8,3,5.6,0,0,0,0
2950,2024-03-01 19:57:58.991596632,2024-03,Free Trial,Retail,Organic,Onboarded,24,3,2,32.3,0,0,0,0
2951,2024-03-02 01:12:36.302521008,2024-03,Free Trial,Healthcare,Social Media,Active,14,1,2,49.4,0,0,0,0
2952,2024-03-02 06:27:13.613445376,2024-03,Free Trial,Retail,Paid Ad,Converted,41,4,6,14.0,29,64,1,0
2953,2024-03-02 11:41:50.924369744,2024-03,Basic,Finance,Paid Ad,Active,1,8,7,32.6,0,0,0,0
2954,2024-03-02 16:56:28.235294112,2024-03,Pro,Finance,Organic,Active,17,3,3,13.8,0,0,0,0
2955,2024-03-02 22:11:05.546218480,2024-03,Enterprise,Finance,Social Media,Converted,24,10,1,9.0,299,85,1,0
2956,2024-03-03 03:25:42.857142856,2024-03,Enterprise,Technology,Paid Ad,Converted,27,2,2,31.6,299,44,1,0
2957,2024-03-03 08:40:20.168067224,2024-03,Basic,Retail,Paid Ad,Active,7,7,4,6.6,0,0,0,0
2958,2024-03-03 13:54:57.478991592,2024-03,Free Trial,Technology,Referral,Churned,9,4,0,36.1,0,0,0,1
2959,2024-03-03 19:09:34.789915960,2024-03,Basic,Healthcare,Referral,Converted,43,6,4,3.8,49,84,1,0
2960,2024-03-04 00:24:12.100840336,2024-03,Pro,Healthcare,Email Campaign,Converted,35,5,7,8.2,99,42,1,0
2961,2024-03-04 05:38:49.411764704,2024-03,Free Trial,Healthcare,Paid Ad,Converted,12,2,5,33.9,29,34,1,0
2962,2024-03-04 10:53:26.722689072,2024-03,Free Trial,Healthcare,Paid Ad,Trial,21,10,7,36.3,0,0,0,0
2963,2024-03-04 16:08:04.033613440,2024-03,Pro,Education,Email Campaign,Converted,3,2,2,3.7,99,66,1,0
2964,2024-03-04 21:22:41.344537808,2024-03,Free Trial,Technology,Referral,Active,15,9,0,35.3,0,0,0,0
2965,2024-03-05 02:37:18.655462184,2024-03,Basic,Retail,Organic,Churned,21,11,3,50.6,0,0,0,1
2966,2024-03-05 07:51:55.966386552,2024-03,Basic,Healthcare,Organic,Churned,10,10,0,43.9,0,0,0,1
2967,2024-03-05 13:06:33.277310920,2024-03,Free Trial,Technology,Social Media,Churned,33,2,7,9.6,0,0,0,1
2968,2024-03-05 18:21:10.588235288,2024-03,Free Trial,Technology,Paid Ad,Churned,6,8,0,36.4,0,0,0,1
2969,2024-03-05 23:35:47.899159664,2024-03,Free Trial,Education,Referral,Active,2,8,6,41.0,0,0,0,0
2970,2024-03-06 04:50:25.210084032,2024-03,Free Trial,Finance,Paid Ad,Onboarded,29,1,0,4.2,0,0,0,0
2971,2024-03-06 10:05:02.521008400,2024-03,Free Trial,Education,Organic,Active,40,1,2,51.6,0,0,0,0
2972,2024-03-06 15:19:39.831932768,2024-03,Pro,Education,Referral,Converted,33,4,6,54.6,99,41,1,0
2973,2024-03-06 20:34:17.142857136,2024-03,Free Trial,Technology,Organic,Churned,4,2,7,51.3,0,0,0,1
2974,2024-03-07 01:48:54.453781512,2024-03,Basic,Healthcare,Paid Ad,Active,4,1,7,49.8,0,0,0,0
2975,2024-03-07 07:03:31.764705880,2024-03,Free Trial,Retail,Paid Ad,Churned,29,9,7,45.2,0,0,0,1
2976,2024-03-07 12:18:09.075630248,2024-03,Enterprise,Healthcare,Paid Ad,Converted,37,3,6,38.7,299,10,1,0
2977,2024-03-07 17:32:46.386554616,2024-03,Free Trial,Healthcare,Referral,Churned,20,1,5,41.4,0,0,0,1
2978,2024-03-07 22:47:23.697478992,2024-03,Free Trial,Healthcare,Social Media,Churned,41,2,5,48.8,0,0,0,1
2979,2024-03-08 04:02:01.008403360,2024-03,Pro,Retail,Social Media,Converted,23,8,6,40.4,99,51,1,0
2980,2024-03-08 09:16:38.319327728,2024-03,Pro,Retail,Organic,Active,18,5,6,21.0,0,0,0,0
2981,2024-03-08 14:31:15.630252096,2024-03,Free Trial,Technology,Organic,Trial,25,11,7,23.8,0,0,0,0
2982,2024-03-08 19:45:52.941176464,2024-03,Pro,Healthcare,Paid Ad,Converted,1,7,7,54.0,99,28,1,0
2983,2024-03-09 01:00:30.252100840,2024-03,Basic,Retail,Email Campaign,Converted,15,6,7,3.0,49,17,1,0
2984,2024-03-09 06:15:07.563025208,2024-03,Basic,Retail,Social Media,Churned,34,1,1,42.5,0,0,0,1
2985,2024-03-09 11:29:44.873949576,2024-03,Free Trial,Technology,Social Media,Churned,20,6,5,57.4,0,0,0,1
2986,2024-03-09 16:44:22.184873944,2024-03,Free Trial,Retail,Paid Ad,Converted,37,11,2,43.0,29,64,1,0
2987,2024-03-09 21:58:59.495798312,2024-03,Pro,Technology,Paid Ad,Active,27,7,1,59.6,0,0,0,0
2988,2024-03-10 03:13:36.806722688,2024-03,Basic,Healthcare,Paid Ad,Active,22,4,3,41.9,0,0,0,0
2989,2024-03-10 08:28:14.117647056,2024-03,Free Trial,Finance,Organic,Trial,5,8,3,4.0,0,0,0,0
2990,2024-03-10 13:42:51.428571424,2024-03,Pro,Retail,Organic,Converted,34,8,3,50.0,99,57,1,0
2991,2024-03-10 18:57:28.739495792,2024-03,Pro,Technology,Email Campaign,Converted,39,7,3,18.5,99,29,1,0
2992,2024-03-11 00:12:06.050420168,2024-03,Free Trial,Retail,Organic,Trial,3,11,3,27.9,0,0,0,0
2993,2024-03-11 05:26:43.361344536,2024-03,Basic,Retail,Organic,Active,17,2,4,20.1,0,0,0,0
2994,2024-03-11 10:41:20.672268904,2024-03,Free Trial,Finance,Organic,Onboarded,24,6,6,17.6,0,0,0,0
2995,2024-03-11 15:55:57.983193272,2024-03,Pro,Retail,Email Campaign,Converted,24,6,2,27.0,99,19,1,0
2996,2024-03-11 21:10:35.294117640,2024-03,Basic,Retail,Referral,Converted,3,7,1,24.0,49,13,1,0
2997,2024-03-12 02:25:12.605042016,2024-03,Enterprise,Healthcare,Referral,Converted,7,6,3,38.7,299,17,1,0
2998,2024-03-12 07:39:49.915966384,2024-03,Free Trial,Technology,Email Campaign,Active,25,2,4,49.2,0,0,0,0
2999,2024-03-12 12:54:27.226890752,2024-03,Free Trial,Technology,Paid Ad,Churned,3,8,7,19.2,0,0,0,1
3000,2024-03-12 18:09:04.537815120,2024-03,Free Trial,Healthcare,Referral,Onboarded,15,4,7,14.4,0,0,0,0
3001,2024-03-12 23:23:41.848739496,2024-03,Free Trial,Retail,Organic,Active,29,9,5,40.7,0,0,0,0
3002,2024-03-13 04:38:19.159663864,2024-03,Free Trial,Healthcare,Organic,Converted,29,8,4,40.9,29,35,1,0
3003,2024-03-13 09:52:56.470588232,2024-03,Enterprise,Technology,Social Media,Converted,10,3,4,54.3,299,43,1,0
3004,2024-03-13 15:07:33.781512600,2024-03,Free Trial,Technology,Social Media,Churned,32,3,2,2.9,0,0,0,1
3005,2024-03-13 20:22:11.092436968,2024-03,Free Trial,Healthcare,Paid Ad,Active,23,8,3,51.5,0,0,0,0
3006,2024-03-14 01:36:48.403361344,2024-03,Pro,Technology,Paid Ad,Converted,39,2,4,32.2,99,22,1,0
3007,2024-03-14 06:51:25.714285712,2024-03,Free Trial,Retail,Paid Ad,Trial,9,9,6,38.0,0,0,0,0
3008,2024-03-14 12:06:03.025210080,2024-03,Pro,Technology,Organic,Converted,37,4,4,7.3,99,56,1,0
3009,2024-03-14 17:20:40.336134448,2024-03,Free Trial,Retail,Organic,Onboarded,40,6,3,27.1,0,0,0,0
3010,2024-03-14 22:35:17.647058816,2024-03,Basic,Education,Organic,Active,14,3,2,15.2,0,0,0,0
3011,2024-03-15 03:49:54.957983192,2024-03,Free Trial,Technology,Organic,Active,4,3,4,16.7,0,0,0,0
3012,2024-03-15 09:04:32.268907560,2024-03,Free Trial,Healthcare,Social Media,Active,20,3,1,31.2,0,0,0,0
3013,2024-03-15 14:19:09.579831928,2024-03,Enterprise,Technology,Organic,Converted,28,11,0,49.1,299,25,1,0
3014,2024-03-15 19:33:46.890756296,2024-03,Free Trial,Retail,Organic,Converted,14,10,7,45.1,29,57,1,0
3015,2024-03-16 00:48:24.201680672,2024-03,Basic,Retail,Paid Ad,Converted,44,2,5,36.3,49,72,1,0
3016,2024-03-16 06:03:01.512605040,2024-03,Free Trial,Healthcare,Social Media,Onboarded,34,8,0,33.3,0,0,0,0
3017,2024-03-16 11:17:38.823529408,2024-03,Free Trial,Healthcare,Organic,Active,13,9,0,26.8,0,0,0,0
3018,2024-03-16 16:32:16.134453776,2024-03,Pro,Finance,Organic,Converted,31,8,2,58.4,99,55,1,0
3019,2024-03-16 21:46:53.445378144,2024-03,Free Trial,Technology,Paid Ad,Active,33,10,7,34.5,0,0,0,0
3020,2024-03-17 03:01:30.756302520,2024-03,Basic,Technology,Referral,Active,39,3,4,16.7,0,0,0,0
3021,2024-03-17 08:16:08.067226888,2024-03,Enterprise,Finance,Referral,Converted,28,7,0,15.3,299,34,1,0
3022,2024-03-17 13:30:45.378151256,2024-03,Basic,Retail,Social Media,Converted,25,11,0,37.5,49,38,1,0
3023,2024-03-17 18:45:22.689075624,2024-03,Enterprise,Finance,Email Campaign,Churned,32,10,7,32.3,0,0,0,1
3024,2024-03-18 00:00:00.000000000,2024-03,Free Trial,Retail,Social Media,Converted,9,2,5,2.4,29,42,1,0
3025,2024-03-18 05:14:37.310924368,2024-03,Free Trial,Finance,Referral,Trial,28,4,3,50.1,0,0,0,0
3026,2024-03-18 10:29:14.621848736,2024-03,Free Trial,Healthcare,Paid Ad,Active,31,6,6,42.8,0,0,0,0
3027,2024-03-18 15:43:51.932773104,2024-03,Pro,Retail,Organic,Churned,17,11,6,40.4,0,0,0,1
3028,2024-03-18 20:58:29.243697472,2024-03,Enterprise,Education,Email Campaign,Converted,23,5,7,6.0,299,76,1,0
3029,2024-03-19 02:13:06.554621848,2024-03,Free Trial,Retail,Paid Ad,Churned,13,9,4,23.0,0,0,0,1
3030,2024-03-19 07:27:43.865546216,2024-03,Basic,Technology,Organic,Churned,10,10,4,56.3,0,0,0,1
3031,2024-03-19 12:42:21.176470584,2024-03,Free Trial,Technology,Referral,Trial,16,4,5,52.0,0,0,0,0
3032,2024-03-19 17:56:58.487394952,2024-03,Basic,Technology,Organic,Churned,6,5,3,18.6,0,0,0,1
3033,2024-03-19 23:11:35.798319328,2024-03,Basic,Technology,Referral,Active,11,4,7,11.1,0,0,0,0
3034,2024-03-20 04:26:13.109243696,2024-03,Enterprise,Technology,Referral,Converted,3,8,4,28.0,299,39,1,0
3035,2024-03-20 09:40:50.420168064,2024-03,Basic,Retail,Paid Ad,Converted,28,8,6,22.6,49,21,1,0
3036,2024-03-20 14:55:27.731092432,2024-03,Free Trial,Retail,Social Media,Active,41,3,6,41.6,0,0,0,0
3037,2024-03-20 20:10:05.042016800,2024-03,Free Trial,Healthcare,Organic,Converted,15,1,1,58.1,29,56,1,0
3038,2024-03-21 01:24:42.352941176,2024-03,Free Trial,Retail,Paid Ad,Converted,13,6,5,23.1,29,16,1,0
3039,2024-03-21 06:39:19.663865544,2024-03,Free Trial,Technology,Paid Ad,Trial,42,2,2,5.6,0,0,0,0
3040,2024-03-21 11:53:56.974789912,2024-03,Free Trial,Technology,Referral,Active,17,2,3,54.1,0,0,0,0
3041,2024-03-21 17:08:34.285714280,2024-03,Pro,Technology,Social Media,Active,7,3,5,4.2,0,0,0,0
3042,2024-03-21 22:23:11.596638648,2024-03,Basic,Healthcare,Paid Ad,Active,28,8,0,57.3,0,0,0,0
3043,2024-03-22 03:37:48.907563024,2024-03,Basic,Technology,Referral,Active,38,3,7,40.5,0,0,0,0
3044,2024-03-22 08:52:26.218487392,2024-03,Free Trial,Technology,Organic,Active,13,7,4,56.6,0,0,0,0
3045,2024-03-22 14:07:03.529411760,2024-03,Pro,Healthcare,Email Campaign,Converted,17,10,1,13.6,99,85,1,0
3046,2024-03-22 19:21:40.840336128,2024-03,Pro,Finance,Paid Ad,Active,15,10,6,4.4,0,0,0,0
3047,2024-03-23 00:36:18.151260504,2024-03,Free Trial,Technology,Referral,Trial,36,9,1,30.3,0,0,0,0
3048,2024-03-23 05:50:55.462184872,2024-03,Pro,Retail,Organic,Active,28,8,2,28.1,0,0,0,0
3049,2024-03-23 11:05:32.773109240,2024-03,Basic,Retail,Organic,Converted,15,1,7,21.2,49,20,1,0
3050,2024-03-23 16:20:10.084033608,2024-03,Free Trial,Finance,Paid Ad,Churned,11,7,5,57.5,0,0,0,1
3051,2024-03-23 21:34:47.394957976,2024-03,Basic,Education,Social Media,Active,31,7,1,49.7,0,0,0,0
3052,2024-03-24 02:49:24.705882352,2024-03,Basic,Technology,Paid Ad,Churned,4,8,5,40.4,0,0,0,1
3053,2024-03-24 08:04:02.016806720,2024-03,Free Trial,Technology,Email Campaign,Converted,35,10,7,11.4,29,50,1,0
3054,2024-03-24 13:18:39.327731088,2024-03,Enterprise,Finance,Paid Ad,Converted,34,5,4,44.6,299,41,1,0
3055,2024-03-24 18:33:16.638655456,2024-03,Pro,Healthcare,Paid Ad,Converted,27,10,4,44.2,99,31,1,0
3056,2024-03-24 23:47:53.949579832,2024-03,Basic,Retail,Organic,Churned,10,9,6,26.7,0,0,0,1
3057,2024-03-25 05:02:31.260504200,2024-03,Basic,Retail,Social Media,Active,30,9,1,55.6,0,0,0,0
3058,2024-03-25 10:17:08.571428568,2024-03,Free Trial,Retail,Organic,Active,20,8,4,11.7,0,0,0,0
3059,2024-03-25 15:31:45.882352936,2024-03,Basic,Education,Social Media,Converted,29,6,7,17.5,49,34,1,0
3060,2024-03-25 20:46:23.193277304,2024-03,Basic,Education,Email Campaign,Converted,29,6,5,5.7,49,81,1,0
3061,2024-03-26 02:01:00.504201680,2024-03,Free Trial,Retail,Email Campaign,Churned,23,1,6,48.1,0,0,0,1
3062,2024-03-26 07:15:37.815126048,2024-03,Basic,Technology,Paid Ad,Onboarded,21,6,4,38.1,0,0,0,0
3063,2024-03-26 12:30:15.126050416,2024-03,Pro,Finance,Referral,Converted,43,4,7,20.3,99,8,1,0
3064,2024-03-26 17:44:52.436974784,2024-03,Basic,Technology,Social Media,Converted,10,4,7,11.5,49,65,1,0
3065,2024-03-26 22:59:29.747899152,2024-03,Free Trial,Technology,Organic,Active,41,2,6,4.3,0,0,0,0
3066,2024-03-27 04:14:07.058823528,2024-03,Pro,Finance,Referral,Converted,12,11,0,11.7,99,10,1,0
3067,2024-03-27 09:28:44.369747896,2024-03,Free Trial,Technology,Organic,Converted,30,4,5,28.3,29,47,1,0
3068,2024-03-27 14:43:21.680672264,2024-03,Free Trial,Technology,Paid Ad,Churned,33,5,7,16.3,0,0,0,1
3069,2024-03-27 19:57:58.991596632,2024-03,Free Trial,Technology,Organic,Active,18,5,6,17.0,0,0,0,0
3070,2024-03-28 01:12:36.302521008,2024-03,Free Trial,Finance,Organic,Churned,14,5,3,52.8,0,0,0,1
3071,2024-03-28 06:27:13.613445376,2024-03,Pro,Healthcare,Paid Ad,Converted,22,4,7,31.9,99,13,1,0
3072,2024-03-28 11:41:50.924369744,2024-03,Basic,Retail,Paid Ad,Active,21,1,4,44.3,0,0,0,0
3073,2024-03-28 16:56:28.235294112,2024-03,Free Trial,Technology,Referral,Trial,1,10,4,4.1,0,0,0,0
3074,2024-03-28 22:11:05.546218480,2024-03,Pro,Finance,Organic,Active,43,8,5,23.2,0,0,0,0
3075,2024-03-29 03:25:42.857142856,2024-03,Pro,Finance,Paid Ad,Converted,15,3,7,29.8,99,78,1,0
3076,2024-03-29 08:40:20.168067224,2024-03,Pro,Technology,Organic,Converted,36,2,2,12.8,99,53,1,0
3077,2024-03-29 13:54:57.478991592,2024-03,Free Trial,Healthcare,Referral,Converted,22,9,3,9.0,29,43,1,0
3078,2024-03-29 19:09:34.789915960,2024-03,Basic,Technology,Referral,Converted,32,7,6,52.5,49,54,1,0
3079,2024-03-30 00:24:12.100840336,2024-03,Enterprise,Education,Referral,Converted,33,9,3,56.5,299,35,1,0
3080,2024-03-30 05:38:49.411764704,2024-03,Pro,Retail,Referral,Converted,41,2,6,6.6,99,43,1,0
3081,2024-03-30 10:53:26.722689072,2024-03,Free Trial,Education,Paid Ad,Onboarded,39,9,7,22.2,0,0,0,0
3082,2024-03-30 16:08:04.033613440,2024-03,Free Trial,Technology,Social Media,Active,23,10,3,57.6,0,0,0,0
3083,2024-03-30 21:22:41.344537808,2024-03,Basic,Finance,Paid Ad,Active,43,9,1,6.8,0,0,0,0
3084,2024-03-31 02:37:18.655462184,2024-03,Enterprise,Finance,Paid Ad,Converted,2,11,0,39.3,299,11,1,0
3085,2024-03-31 07:51:55.966386552,2024-03,Basic,Retail,Referral,Churned,2,9,0,58.4,0,0,0,1
3086,2024-03-31 13:06:33.277310920,2024-03,Basic,Education,Organic,Churned,38,10,2,58.7,0,0,0,1
3087,2024-03-31 18:21:10.588235288,2024-03,Free Trial,Healthcare,Referral,Onboarded,29,10,3,29.3,0,0,0,0
3088,2024-03-31 23:35:47.899159664,2024-03,Basic,Technology,Referral,Converted,3,4,3,11.4,49,84,1,0
3089,2024-04-01 04:50:25.210084032,2024-04,Pro,Retail,Paid Ad,Converted,39,10,4,13.7,99,8,1,0
3090,2024-04-01 10:05:02.521008400,2024-04,Free Trial,Retail,Organic,Converted,7,3,6,53.6,29,41,1,0
3091,2024-04-01 15:19:39.831932768,2024-04,Pro,Retail,Organic,Converted,36,6,5,54.9,99,51,1,0
3092,2024-04-01 20:34:17.142857136,2024-04,Enterprise,Technology,Email Campaign,Converted,29,3,1,37.3,299,55,1,0
3093,2024-04-02 01:48:54.453781512,2024-04,Free Trial,Healthcare,Referral,Converted,37,11,1,46.4,29,41,1,0
3094,2024-04-02 07:03:31.764705880,2024-04,Basic,Technology,Organic,Active,36,9,7,44.9,0,0,0,0
3095,2024-04-02 12:18:09.075630248,2024-04,Free Trial,Healthcare,Paid Ad,Onboarded,23,3,2,40.4,0,0,0,0
3096,2024-04-02 17:32:46.386554616,2024-04,Pro,Retail,Referral,Converted,16,2,0,50.0,99,74,1,0
3097,2024-04-02 22:47:23.697478984,2024-04,Basic,Retail,Social Media,Converted,31,8,7,41.8,49,77,1,0
3098,2024-04-03 04:02:01.008403360,2024-04,Basic,Technology,Organic,Active,34,6,3,33.0,0,0,0,0
3099,2024-04-03 09:16:38.319327728,2024-04,Pro,Healthcare,Organic,Converted,1,8,5,15.7,99,54,1,0
3100,2024-04-03 14:31:15.630252096,2024-04,Free Trial,Technology,Social Media,Active,18,7,2,45.1,0,0,0,0
3101,2024-04-03 19:45:52.941176464,2024-04,Enterprise,Technology,Organic,Converted,40,3,6,29.5,299,66,1,0
3102,2024-04-04 01:00:30.252100840,2024-04,Basic,Finance,Organic,Converted,43,8,1,19.1,49,87,1,0
3103,2024-04-04 06:15:07.563025208,2024-04,Free Trial,Education,Email Campaign,Onboarded,15,10,1,48.5,0,0,0,0
3104,2024-04-04 11:29:44.873949576,2024-04,Basic,Healthcare,Referral,Onboarded,17,1,1,42.4,0,0,0,0
3105,2024-04-04 16:44:22.184873944,2024-04,Pro,Finance,Organic,Converted,44,1,3,56.4,99,29,1,0
3106,2024-04-04 21:58:59.495798312,2024-04,Free Trial,Finance,Organic,Converted,10,10,3,11.6,29,20,1,0
3107,2024-04-05 03:13:36.806722688,2024-04,Pro,Finance,Organic,Converted,20,8,3,39.7,99,11,1,0
3108,2024-04-05 08:28:14.117647056,2024-04,Enterprise,Technology,Organic,Converted,6,9,4,16.2,299,72,1,0
3109,2024-04-05 13:42:51.428571424,2024-04,Free Trial,Education,Social Media,Onboarded,8,10,0,54.4,0,0,0,0
3110,2024-04-05 18:57:28.739495792,2024-04,Enterprise,Healthcare,Paid Ad,Converted,34,6,6,7.8,299,24,1,0
3111,2024-04-06 00:12:06.050420168,2024-04,Free Trial,Technology,Referral,Converted,32,5,1,40.1,29,33,1,0
3112,2024-04-06 05:26:43.361344536,2024-04,Free Trial,Technology,Email Campaign,Onboarded,42,2,1,47.9,0,0,0,0
3113,2024-04-06 10:41:20.672268904,2024-04,Free Trial,Healthcare,Paid Ad,Churned,4,11,7,22.6,0,0,0,1
3114,2024-04-06 15:55:57.983193272,2024-04,Pro,Technology,Organic,Active,44,9,4,57.3,0,0,0,0
3115,2024-04-06 21:10:35.294117640,2024-04,Basic,Technology,Paid Ad,Churned,39,6,1,51.3,0,0,0,1
3116,2024-04-07 02:25:12.605042016,2024-04,Free Trial,Technology,Email Campaign,Churned,20,8,6,19.1,0,0,0,1
3117,2024-04-07 07:39:49.915966384,2024-04,Free Trial,Finance,Social Media,Converted,24,9,1,2.4,29,39,1,0
3118,2024-04-07 12:54:27.226890752,2024-04,Basic,Finance,Organic,Churned,24,9,3,19.2,0,0,0,1
3119,2024-04-07 18:09:04.537815120,2024-04,Free Trial,Technology,Referral,Converted,26,8,3,18.3,29,48,1,0
3120,2024-04-07 23:23:41.848739488,2024-04,Pro,Finance,Referral,Active,25,10,0,53.6,0,0,0,0
3121,2024-04-08 04:38:19.159663864,2024-04,Pro,Finance,Email Campaign,Converted,36,8,6,58.1,99,57,1,0
3122,2024-04-08 09:52:56.470588232,2024-04,Basic,Finance,Organic,Onboarded,7,3,6,6.1,0,0,0,0
3123,2024-04-08 15:07:33.781512600,2024-04,Enterprise,Technology,Paid Ad,Converted,10,3,1,29.3,299,26,1,0
3124,2024-04-08 20:22:11.092436968,2024-04,Free Trial,Retail,Social Media,Converted,12,2,2,33.8,29,73,1,0
3125,2024-04-09 01:36:48.403361344,2024-04,Enterprise,Education,Paid Ad,Converted,1,1,1,7.4,299,74,1,0
3126,2024-04-09 06:51:25.714285712,2024-04,Basic,Retail,Paid Ad,Active,25,4,1,23.9,0,0,0,0
3127,2024-04-09 12:06:03.025210080,2024-04,Basic,Technology,Organic,Converted,16,2,0,20.4,49,64,1,0
3128,2024-04-09 17:20:40.336134448,2024-04,Free Trial,Healthcare,Organic,Churned,5,2,2,33.1,0,0,0,1
3129,2024-04-09 22:35:17.647058816,2024-04,Pro,Retail,Paid Ad,Active,19,11,7,40.3,0,0,0,0
3130,2024-04-10 03:49:54.957983192,2024-04,Free Trial,Healthcare,Email Campaign,Active,4,11,1,42.8,0,0,0,0
3131,2024-04-10 09:04:32.268907560,2024-04,Free Trial,Technology,Organic,Onboarded,6,5,5,9.9,0,0,0,0
3132,2024-04-10 14:19:09.579831928,2024-04,Free Trial,Technology,Paid Ad,Converted,26,4,5,49.2,29,12,1,0
3133,2024-04-10 19:33:46.890756296,2024-04,Basic,Finance,Referral,Active,39,1,6,41.4,0,0,0,0
3134,2024-04-11 00:48:24.201680672,2024-04,Basic,Finance,Organic,Converted,39,9,6,53.6,49,83,1,0
3135,2024-04-11 06:03:01.512605040,2024-04,Pro,Technology,Paid Ad,Converted,9,4,2,28.1,99,29,1,0
